Step,AgentID,Citizen Coordinates,Citizen Position,Health
0,Citizen_11398,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11399,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11400,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11401,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11402,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11403,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11404,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11405,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11406,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11407,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11408,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11409,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11410,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11411,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11412,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11413,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11414,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11415,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11416,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11417,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11418,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11419,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11420,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11421,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11422,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11423,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11424,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11425,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11426,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11427,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11428,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11429,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11430,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11431,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11432,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11433,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11434,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11435,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11436,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11437,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11438,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11439,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11440,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11441,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11442,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11443,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11444,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11445,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11446,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11447,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11448,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11449,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11450,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11451,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11452,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11453,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11454,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11455,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11456,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11457,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11458,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11459,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11460,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11461,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11462,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11463,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11464,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11465,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11466,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11467,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11468,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11469,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11470,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11471,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11472,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11473,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11474,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11475,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11476,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11477,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11478,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11479,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11480,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11481,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11482,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11483,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11484,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11485,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11486,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11487,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11488,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11489,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11490,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11491,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11492,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11493,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11494,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11495,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11496,"(22944.2476, -1353.67689)",12869,13
0,Citizen_11497,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11498,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11499,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11500,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11501,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11502,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11503,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11504,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11505,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11506,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11507,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11508,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11509,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11510,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11511,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11512,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11513,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11514,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11515,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11516,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11517,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11518,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11519,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11520,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11521,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11522,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11523,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11524,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11525,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11526,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11527,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11528,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11529,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11530,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11531,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11532,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11533,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11534,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11535,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11536,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11537,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11538,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11539,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11540,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11541,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11542,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11543,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11544,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11545,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11546,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11547,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11548,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11549,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11550,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11551,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11552,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11553,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11554,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11555,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11556,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11557,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11558,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11559,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11560,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11561,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11562,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11563,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11564,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11565,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11566,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11567,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11568,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11569,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11570,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11571,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11572,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11573,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11574,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11575,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11576,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11577,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11578,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11579,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11580,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11581,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11582,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11583,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11584,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11585,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11586,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11587,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11588,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11589,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11590,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11591,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11592,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11593,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11594,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11595,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11596,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11597,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11598,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11599,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11600,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11601,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11602,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11603,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11604,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11605,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11606,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11607,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11608,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11609,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11610,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11611,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11612,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11613,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11614,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11615,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11616,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11617,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11618,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11619,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11620,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11621,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11622,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11623,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11624,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11625,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11626,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11627,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11628,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11629,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11630,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11631,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11632,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11633,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11634,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11635,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11636,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11637,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11638,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11639,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11640,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11641,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11642,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11643,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11644,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11645,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11646,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11647,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11648,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11649,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11650,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11651,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11652,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11653,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11654,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11655,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11656,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11657,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11658,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11659,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11660,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11661,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11662,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11663,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11664,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11665,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11666,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11667,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11668,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11669,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11670,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11671,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11672,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11673,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11674,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11675,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11676,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11677,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11678,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11679,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11680,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11681,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11682,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11683,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11684,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11685,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11686,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11687,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11688,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11689,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11690,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11691,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11692,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11693,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11694,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11695,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11696,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11697,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11698,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11699,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11700,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11701,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11702,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11703,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11704,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11705,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11706,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11707,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11708,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11709,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11710,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11711,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11712,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11713,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11714,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11715,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11716,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11717,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11718,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11719,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11720,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11721,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11722,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11723,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11724,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11725,"(19965.83867, 5992.86142)",4539,13
0,Citizen_11726,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11727,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11728,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11729,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11730,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11731,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11732,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11733,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11734,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11735,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11736,"(22131.04558, 5285.69953)",2177,13
0,Citizen_11737,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11738,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11739,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11740,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11741,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11742,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11743,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11744,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11745,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11746,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11747,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11748,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11749,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11750,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11751,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11752,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11753,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11754,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11755,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11756,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11757,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11758,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11759,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11760,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11761,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11762,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11763,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11764,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11765,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11766,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11767,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11768,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11769,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11770,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11771,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11772,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11773,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11774,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11775,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11776,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11777,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11778,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11779,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11780,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11781,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11782,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11783,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11784,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11785,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11786,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11787,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11788,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11789,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11790,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11791,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11792,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11793,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11794,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11795,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11796,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11797,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11798,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11799,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11800,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11801,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11802,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11803,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11804,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11805,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11806,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11807,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11808,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11809,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11810,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11811,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11812,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11813,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11814,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11815,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11816,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11817,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11818,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11819,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11820,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11821,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11822,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11823,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11824,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11825,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11826,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11827,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11828,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11829,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11830,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11831,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11832,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11833,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11834,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11835,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11836,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11837,"(24597.57348, 5063.08638)",3025,13
0,Citizen_11838,"(21342.5477, -611.93909)",12994,13
0,Citizen_11839,"(21342.5477, -611.93909)",12994,13
0,Citizen_11840,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11841,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11842,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11843,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11844,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11845,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11846,"(22744.72594, 7879.75752)",8097,13
0,Citizen_11847,"(22744.72594, 7879.75752)",8097,13
