node,x,y
13050,21519.36417,-451.85845
13051,21508.66284,-497.46059
13052,21514.34939,-498.98043
13053,21626.04362,-528.83284
13054,21636.76183,-489.03127
13055,21646.25859,-453.7655
13056,21632.63027,-450.62588
13057,21606.52922,-444.61287
13058,21611.44594,-425.841
13059,21619.9884,-428.07844
13060,21630.41859,-388.06637
13061,21636.80964,-432.48425
13062,21682.76831,-463.43188
13063,21698.88753,-404.34581
13064,21687.66507,-387.73287
13065,21620.98579,-369.51047
13066,21598.77237,-363.43989
13067,21645.02824,-285.14392
13068,21660.79214,-291.57691
13069,21643.51461,-339.67807
13070,21517.98046,-571.52731
13071,21507.21646,-607.78518
13072,21508.89603,-619.15113
13073,21492.04707,-681.11978
13074,21558.60717,-700.71055
13075,21557.57214,-715.41516
13076,21589.34212,-723.87485
13077,21611.40257,-729.74909
13078,21620.30862,-724.78557
13079,21634.04669,-675.74237
13080,21644.87896,-671.7904
13081,21563.53446,-817.11824
13082,21577.37313,-820.94847
13083,21450.13527,-917.34581
13084,21415.368,-925.88434
13085,21323.67263,-899.29913
13086,21417.90158,-744.59309
13087,21444.23562,-751.73627
13088,21423.86256,-830.64101
13089,21475.55068,-844.96505
13090,21252.33077,-986.16697
13091,21320.86006,-978.93457
13092,21339.03904,-984.56751
13093,21450.78873,-956.53122
13094,21405.99363,-613.22085
13095,21445.01563,-623.31049
13096,21476.87757,-496.44544
13097,21512.66282,-505.29081
13098,21446.0655,-644.61803
13099,21425.99373,-711.47191
13100,21412.07243,-768.45179
13101,21401.3523,-773.02256
13102,21395.52761,-798.81129
13103,21397.58565,-807.93751
13104,21387.79501,-840.60784
13105,21405.76915,-846.37593
13106,21315.90656,-748.08072
13107,21323.34177,-750.64778
13108,21467.21611,-130.14529
13109,21515.77531,-2.22485
13110,21613.85727,60.89802
13111,21553.92531,-23.85064
13112,21561.54323,-34.21247
13113,21593.41882,-49.90765
13114,21594.76428,-60.73458
13115,21581.299,-83.43992
13116,21554.68646,-170.84964
13117,21750.57625,-176.85524
13118,21757.67879,-164.36016
13119,21799.31498,-51.03477
13120,21775.88488,-147.22631
13121,21664.61663,-41.89596
13122,21602.28041,1.7292
13123,21608.62955,419.72385
13124,21656.64715,379.4717
13125,21652.24062,371.13434
13126,21643.52177,354.63788
13127,21722.98586,312.17039
13128,21944.86182,193.59466
13129,21913.25483,131.24288
13130,21877.27059,60.25603
13131,21943.62345,113.31184
13132,21969.47161,98.04989
13133,21982.79349,125.97933
13134,22002.60971,167.52423
13135,22016.34907,109.13908
13136,22085.26266,74.55401
13137,22054.34376,15.30932
13138,21994.37605,61.63232
13139,21987.79467,49.68347
13140,22036.80072,149.89069
13141,22071.7046,6.34205
13142,22116.96848,134.99849
13143,22128.92657,128.72594
13144,22134.49553,125.80477
13145,22119.78834,97.82364
13146,22047.71477,171.30601
13147,22091.5289,255.65254
13148,22166.19741,218.7558
13149,22171.34217,209.58771
13150,22210.52565,305.21174
13151,21733.21364,328.51886
13152,21966.82969,208.75054
13153,22014.525,293.69218
13154,22313.59991,-87.18129
13155,22348.06996,-103.31817
13156,22354.72293,-90.79343
13157,22398.56211,-108.99212
13158,22371.66301,-166.78023
13159,22326.62973,-263.52652
13160,22288.71267,-246.70018
13161,22323.39125,-178.13549
13162,22298.52214,-154.98483
13163,22280.48383,-191.55805
13164,22269.53046,-213.76635
13165,22434.84709,-31.073
13166,22449.71038,0.84472
13167,22473.04053,50.94436
13168,22480.3417,-14.33542
13169,22502.39766,29.49066
13170,22570.19024,94.82216
13171,22513.41385,-76.3537
13172,22656.45729,-139.81989
13173,22786.72238,-174.70619
13174,22948.43199,-218.01364
13175,23023.82676,-238.20511
13176,23200.35567,-285.48132
13177,23203.52166,-304.43657
13178,23200.91485,-317.3934
13179,23186.62303,-331.10444
13180,23154.19232,-349.68878
13181,23101.77208,-369.38716
13182,22972.89067,-370.60643
13183,23175.38289,-360.69306
13184,23190.87798,-221.32362
13185,23180.93502,-154.01637
13186,22972.79519,-155.69554
13187,22740.83822,-284.68971
13188,22735.35118,-297.84203
13189,22676.82881,-259.27094
13190,22671.00165,-270.99596
13191,22461.8518,-204.68717
13192,23794.28495,393.69954
13193,23770.3514,314.46148
13194,23762.96799,290.01684
13195,23745.60456,232.53083
13196,23710.11512,115.0341
13197,23687.04697,38.66118
13198,23644.559,-102.00595
13199,23503.40688,-60.16607
13200,23544.37585,81.75445
13201,23313.95957,-4.01068
13202,23390.2747,-26.63178
13203,23750.03726,-133.27149
13204,23777.48668,-141.40796
13205,23837.38234,-159.16205
13206,23870.61639,-57.19729
13207,23903.85044,44.76747
13208,23840.84384,67.27269
13209,23928.19524,354.98356
13210,23896.48805,250.54903
13211,23725.60998,109.9257
13212,23133.28395,305.20597
13213,23155.46058,297.8947
13214,23169.47083,293.27574
13215,23436.79294,205.14399
13216,23457.00205,198.48137
13217,23539.92349,171.14352
13218,23566.22445,162.47252
13219,23283.10037,216.47316
13220,23431.39243,187.67644
13221,23517.35248,90.02226
13222,23625.9085,358.0899
13223,23661.36836,315.79499
13224,23745.14325,291.20241
13225,23746.24623,294.9597
13226,23980.8159,225.62217
13227,23959.10298,151.24748
13228,24011.54634,330.88519
13229,23643.68713,260.89261
13230,23854.33285,598.85851
13231,23892.47912,588.7435
13232,23930.78225,721.73141
13233,23893.39272,732.06824
13234,23996.38079,-63.75813
13235,24007.13502,-81.47576
13236,24029.38458,-80.3918
13237,24045.13328,-72.02837
13238,24055.3449,-59.63904
13239,24060.18821,-20.50052
13240,24076.741,24.54199
13241,24093.81793,58.22704
13242,24106.82575,65.93353
13243,24133.23065,69.54844
13244,24130.98372,81.4361
13245,24121.62752,102.14081
13246,24118.26846,132.58407
13247,24103.35896,171.52083
13248,24075.86053,193.59918
13249,24163.83078,71.65723
13250,24176.89782,76.22909
13251,24200.3587,133.76654
13252,24211.70063,146.63676
13253,24228.74838,157.19622
13254,24239.89188,153.62403
13255,24245.05974,204.18618
13256,24262.61824,261.88835
13257,24245.26831,348.94406
13258,24266.60938,425.13004
13259,24232.44633,458.07239
13260,24215.77524,470.39912
13261,24174.35204,489.45004
13262,24130.14219,498.15271
13263,24403.58375,837.26184
13264,24414.49975,882.29011
13265,24303.52809,789.31524
13266,24264.57414,630.00062
13267,24204.56942,605.96303
13268,24227.9419,544.46548
13269,24190.47915,600.49942
13270,24361.45823,878.29645
13271,24236.02721,794.75292
13272,24250.89667,1365.12559
13273,24180.44405,1148.28761
13274,24143.90515,1035.82873
13275,24119.07732,959.414
13276,24084.5412,853.11926
13277,24037.50273,708.34499
13278,24133.0931,1592.03474
13279,24155.17368,1668.83981
13280,24173.56257,1732.80371
13281,24199.75171,1823.9
13282,24217.21297,1884.63724
13283,24221.47819,1899.47336
13284,24240.09631,1964.23462
13285,24243.79574,1977.10271
13286,24255.35108,2017.2968
13287,24298.80982,2168.46365
13288,24331.70453,2282.88459
13289,24191.4268,938.6555
13290,24157.77608,823.42139
13291,23974.46442,733.29519
13292,24232.14915,1009.70844
13293,24264.84721,1113.06796
13294,24462.95083,1030.34882
13295,24490.43855,1070.64701
13296,24533.56956,1094.18988
13297,24546.18166,1088.40839
13298,24554.16547,1080.31434
13299,24460.12865,1011.74315
13300,24463.19872,991.38638
13301,24467.70206,973.41406
13302,24469.42477,967.54377
13303,24194.33205,1384.72414
13304,24028.74287,1440.45424
13305,23931.18854,1209.43916
13306,23883.58095,1096.70126
13307,23993.87594,889.33682
13308,23896.96259,1347.90854
13309,23801.05164,1109.16396
13310,23906.32151,1670.56033
13311,23944.21139,1725.99327
13312,23997.19893,1887.83226
13313,24092.49549,1857.75356
13314,24321.83838,1785.36547
13315,24378.30973,1767.54127
13316,24431.35664,1750.79793
13317,24442.80179,1747.18547
13318,24626.67085,1689.1504
13319,24092.49548,1857.71773
13320,24062.75159,1765.67289
13321,24041.97649,1701.38271
13322,24309.96123,1549.1856
13323,24351.82058,1680.95271
13324,24360.55078,1708.43409
13325,24425.89987,2033.28446
13326,24425.02428,2027.35383
13327,24416.5504,1969.95796
13328,24408.16727,1913.17681
13329,24401.77067,1869.85087
13330,24394.73882,1822.22226
13331,24377.27467,1528.35006
13332,24318.13258,1773.98111
13333,24326.03372,1798.25373
13334,24435.13054,1763.52747
13335,24428.65131,1741.6727
13336,24126.70549,2053.91778
13337,24000.49306,2089.84612
13338,24117.26752,2003.98643
13339,24111.84244,1977.36364
13340,24102.65096,1932.25783
13341,24092.50136,1882.45015
13342,24021.72289,1982.10071
13343,24207.86074,2190.32873
13344,24103.265,2215.4746
13345,24419.81442,2217.71773
13346,24064.50079,2497.0058
13347,24262.73414,2418.57792
13348,24294.51612,2408.99861
13349,24243.83384,2339.96097
13350,24332.30431,2284.60607
13351,24357.97094,2358.27473
13352,24323.72069,2322.8375
13353,24337.86439,2364.84294
13354,24316.83193,2291.54043
13355,24380.87486,2290.84158
13356,24394.91474,2341.70788
13357,24408.82091,1631.67403
13358,24346.04265,1426.05523
13359,22877.27039,434.29843
13360,22939.05266,403.14529
13361,23011.10111,366.81553
13362,23078.04111,333.06166
13363,23154.52621,665.96218
13364,23158.1598,664.62628
13365,23178.2467,657.24128
13366,23186.86295,645.82112
13367,23192.12818,621.74789
13368,23191.5635,525.6708
13369,23179.0602,496.26307
13370,23162.82965,488.25222
13371,23153.86944,483.82977
13372,23136.22044,482.87264
13373,23135.62789,419.2763
13374,23136.48186,233.09118
13375,23086.6606,124.11824
13376,24552.5724,1472.1314
13377,24645.15344,1441.40438
13378,24520.51084,1369.66412
13379,24532.57065,1365.83469
13380,24491.65654,1277.44709
13381,24594.67989,1245.45678
13382,24454.10226,1214.21559
13383,24473.98733,1234.6636
13384,24484.36836,1254.1544
13385,24602.53014,1165.41987
13386,24599.21886,1196.68425
13387,24653.35639,1307.07878
13388,24685.33521,1400.07844
13389,24701.07869,1464.45241
13390,24536.9494,1378.32572
13391,24546.30462,1384.29349
13392,24555.65985,1390.26126
13393,24526.37174,1334.7429
13394,24516.86213,1315.67098
13395,24519.73593,1306.50324
13396,24526.36761,1302.7478
13397,24533.13737,1305.0659
13398,24552.31947,1372.56142
13399,24565.80661,1422.46681
13400,24557.32422,1486.17356
13401,24565.23433,1490.02101
13402,24569.94393,1501.96384
13403,24709.55327,1583.53591
13404,24670.11529,1637.09085
13405,24721.73354,1572.15215
13406,24727.84094,1572.20303
13407,24733.15192,1576.76296
13408,24736.29387,1594.14773
13409,24642.88448,1695.8629
13410,24681.48234,1711.84252
13411,24706.31026,1734.16645
13412,24716.89146,1738.30411
13413,24726.78252,1738.30411
13414,24735.66302,1737.78002
13415,24743.4203,1733.10413
13416,24747.85313,1723.87541
13417,24544.12832,1787.23567
13418,24652.69571,1770.73536
13419,24638.15703,1699.60601
13420,24527.06246,2002.02351
13421,24518.37077,1971.68046
13422,24610.14281,2201.65371
13423,24579.3726,2261.47092
13424,24545.31249,2307.423
13425,22942.64502,200.9263
13426,22822.56322,264.96972
13427,23008.26895,165.92699
13428,23074.33596,513.60885
13429,23069.69469,515.91403
13430,23001.16819,549.94914
13431,22831.07986,824.02189
13432,22887.11405,944.58858
13433,22698.53159,885.03261
13434,22629.40101,737.30597
13435,22734.1354,683.97739
13436,23119.52351,836.27165
13437,23073.2856,728.12647
13438,22614.45114,1074.32623
13439,22528.69399,1115.03945
13440,22423.32939,1165.06132
13441,22611.72895,744.85647
13442,22110.85927,824.75517
13443,22221.10293,768.56239
13444,22323.97716,716.12593
13445,22460.69522,646.43877
13446,22502.21778,732.42169
13447,22586.53743,692.01997
13448,22379.51277,491.29263
13449,22328.27495,393.0921
13450,22432.68487,338.40131
13451,22573.684,264.54478
13452,22665.7719,216.30836
13453,22716.29879,318.81512
13454,22343.13891,364.17209
13455,22650.84003,208.74205
13456,22180.97707,690.82004
13457,22142.81529,616.88301
13458,22102.81079,539.37579
13459,22071.36834,746.66803
13460,22034.3477,673.46551
13461,21995.31767,596.28973
13462,22284.96258,637.8372
13463,22247.34618,562.35411
13464,21927.61159,632.13779
13465,22094.45578,1174.03657
13466,22155.40301,1292.01255
13467,22391.36236,1819.62066
13468,22623.22193,1628.65119
13469,22655.15377,1610.71615
13470,22754.81314,1564.08205
13471,22837.368,1525.45175
13472,22896.86301,1497.61196
13473,22957.66648,1469.15989
13474,23096.91609,1397.7859
13475,23203.4051,1349.34614
13476,23248.16665,1457.026
13477,23289.00277,1555.2627
13478,23334.79907,1665.43176
13479,23502.59607,2014.53306
13480,23536.17005,2078.34596
13481,23543.85539,2092.95322
13482,23550.24161,2105.09129
13483,23585.19515,2171.5263
13484,23634.8813,2265.96305
13485,23674.85116,2341.93239
13486,23700.38365,2390.46113
13487,23734.47788,2455.26286
13488,23758.51884,2500.95668
13489,23796.09249,2572.37164
13490,23918.43227,2809.17795
13491,23919.68015,2826.88471
13492,23916.81258,2840.77159
13493,23911.82397,2854.20121
13494,23883.03116,2878.89819
13495,23167.65134,1261.37042
13496,23131.42711,1172.23704
13497,23107.40355,1113.12465
13498,22324.86808,1659.47504
13499,22298.89123,1596.91209
13500,22270.6361,1611.74454
13501,22426.37794,1529.98829
13502,22470.02051,1581.73751
13503,22642.59894,1494.22453
13504,22704.64252,1465.07804
13505,22789.01751,1425.44082
13506,22850.40867,1396.60081
13507,22491.42279,1410.96271
13508,22639.9112,1339.62956
13509,22727.24805,1297.67333
13510,22612.64051,1426.68992
13511,22670.86227,1398.41791
13512,22755.97268,1357.08901
13513,22886.10689,1626.26607
13514,22934.45374,1726.26948
13515,23003.01315,1868.0817
13516,22805.43442,1663.97536
13517,23145.10072,1505.20281
13518,22801.19644,1790.5424
13519,22856.1428,1764.04056
13520,23189.15849,1603.41979
13521,23195.07293,1774.34146
13522,23253.12081,1746.00955
13523,23217.09383,1665.69543
13524,23059.25682,1310.58748
13525,23021.8005,1226.65357
13526,22995.5241,1167.77217
13527,22939.76454,1195.00793
13528,22964.28932,1255.201
13529,23271.97945,1640.30407
13530,23291.63097,1683.15778
13531,23392.13368,2168.88452
13532,23386.75705,2075.47961
13533,23348.79853,2094.81338
13534,23137.86765,2026.13511
13535,23713.65149,2225.81816
13536,23536.77149,2315.96429
13537,23479.8896,2344.95391
13538,23514.53129,2414.66236
13539,23571.60316,2384.30916
13540,23671.96269,2407.9566
13541,23606.03753,2448.53904
13542,23548.85831,2483.73761
13543,23721.35066,2240.65823
13544,23731.98985,2261.16518
13545,23648.6994,2279.01037
13546,23662.96223,2393.68618
13547,23676.60333,2385.08263
13548,23658.39359,2350.59124
13549,23787.09397,2363.00753
13550,23814.58541,2416.6378
13551,23724.31922,2495.23464
13552,23676.15783,2534.8942
13553,23606.40754,2592.33159
13554,23675.30371,2674.86909
13555,23742.87225,2617.53261
13556,23814.7955,2562.46961
13557,23830.49101,2554.15986
13558,23923.80511,2504.75612
13559,23870.99002,2632.4689
13560,23855.02006,2644.33858
13561,23467.32279,2708.15312
13562,23498.01032,2744.03658
13563,23582.97767,2843.39039
13564,23493.11878,2915.52906
13565,23451.19844,2949.18269
13566,23367.43601,2851.66278
13567,23410.92843,2815.81405
13568,23601.3073,2864.48411
13569,23514.75844,3089.95025
13570,23519.98375,3100.68647
13571,23562.91695,3151.4458
13572,23614.52816,3212.46504
13573,23602.51889,3014.00042
13574,23440.7883,3137.21029
13575,23429.19238,3136.64724
13576,23405.7371,3135.50834
13577,23403.94742,3248.71791
13578,23403.29196,3290.18011
13579,23373.67959,3299.96316
13580,23374.47962,3246.00075
13581,23376.09979,3136.71922
13582,23377.02786,3074.12043
13583,23402.63635,3082.20477
13584,23413.53037,3088.4663
13585,23076.10387,3237.10394
13586,23077.5948,3239.97897
13587,23131.12672,3343.20717
13588,23239.23411,3285.87699
13589,23188.0705,3186.67339
13590,23378.59464,3306.90591
13591,23404.70084,3299.15718
13592,23404.53556,3334.65191
13593,23378.20349,3346.44985
13594,23134.03049,3371.90209
13595,23654.11865,3074.3057
13596,23655.9163,3189.77963
13597,23689.47051,3166.29696
13598,23719.08773,3142.8449
13599,23747.0193,3116.09811
13600,23774.38778,3087.0333
13601,23793.74748,3058.54463
13602,23898.56183,2900.31924
13603,23135.04214,3409.24844
13604,23190.04788,3397.13449
13605,23966.69548,3180.38494
13606,24014.60317,3147.68933
13607,24085.33768,3099.4151
13608,24148.76535,3056.12757
13609,24087.30629,2964.90588
13610,24081.66371,2951.83125
13611,24029.9859,2832.0867
13612,24021.92604,2827.71983
13613,23960.75068,2911.28962
13614,23899.99965,2994.27975
13615,23839.00845,3077.59797
13616,23955.15708,3068.11412
13617,24027.43619,3164.86776
13618,24094.74395,3120.75463
13619,24151.40323,3083.62044
13620,24198.80681,3052.5524
13621,24025.76768,3009.46483
13622,24037.73095,2999.52811
13623,24151.6249,2875.8759
13624,24210.1081,2996.81376
13625,24204.20717,3018.95803
13626,24099.90844,2751.69894
13627,24084.06633,2740.17125
13628,24069.38635,2738.8075
13629,24044.97919,2774.05788
13630,24039.786,2796.65668
13631,23981.43294,3196.27138
13632,24016.77837,3172.14321
13633,24020.61237,3192.45669
13634,24128.54093,3225.35916
13635,24205.90061,3259.73111
13636,24254.34172,3240.68383
13637,24315.9033,3216.47753
13638,24296.26188,2823.05201
13639,24207.17085,2848.03068
13640,24168.46397,2762.7146
13641,24270.21365,2731.89518
13642,24282.77117,2775.84075
13643,24309.46498,2868.74797
13644,24389.02274,2843.66233
13645,24469.96703,2818.1395
13646,24492.83252,2810.92971
13647,24508.62155,2805.95121
13648,24648.82275,2776.89107
13649,24770.07515,2751.75854
13650,24770.63774,2751.64192
13651,24828.70962,2733.72945
13652,24884.66962,2889.90383
13653,24974.94211,3058.88552
13654,25015.00017,3133.87046
13655,25061.81102,3221.49602
13656,25200.95129,3481.95362
13657,24832.80419,2917.58265
13658,24362.41727,2753.66538
13659,24335.10111,2661.26442
13660,24311.20833,2580.44352
13661,24290.31002,2509.75189
13662,24273.52991,2452.9907
13663,24197.19722,2485.06802
13664,24079.00254,2534.73703
13665,24091.71454,2567.13087
13666,24211.25591,2532.59251
13667,24395.83911,2479.26201
13668,24232.17349,2603.30298
13669,24256.04489,2683.99864
13670,24440.22363,2631.03431
13671,24554.04274,2598.30331
13672,24721.56957,2550.12757
13673,24778.47655,2533.76282
13674,24467.52768,2724.40013
13675,24601.21106,2687.17949
13676,24744.91446,2647.16904
13677,24802.15813,2631.23104
13678,24267.41496,2984.30052
13679,24351.35881,2958.62442
13680,24404.83497,2947.46394
13681,24425.268,2969.12604
13682,24375.01897,2983.85412
13683,24411.01586,3105.35108
13684,24441.25501,3207.41444
13685,24489.06095,3324.98685
13686,24602.6168,3293.54755
13687,24627.6043,3286.62946
13688,24631.57414,3285.35487
13689,24653.28031,3278.38571
13690,24825.38706,3223.12771
13691,24872.71251,3207.93301
13692,24878.08265,3205.13778
13693,24416.52105,2549.98363
13694,24513.51052,2521.93111
13695,24479.21053,2457.3019
13696,24684.72766,2396.98084
13697,24741.21475,2380.40139
13698,24701.86864,2468.23355
13699,24758.64089,2452.12359
13700,24548.63565,3001.74778
13701,24559.90686,3040.28954
13702,24567.23544,3065.34954
13703,24596.08814,3164.01096
13704,24606.18137,3198.52463
13705,24675.99481,3437.25078
13706,24693.58103,3497.38663
13707,24724.31476,3602.48024
13708,24735.27129,3639.94594
13709,24745.3928,3674.5563
13710,24784.77625,3809.22749
13711,24799.03908,3857.99905
13712,24814.04695,3909.31827
13713,24828.60998,3959.11638
13714,24762.68361,2991.00058
13715,24836.84157,3128.60985
13716,24925.07196,3292.33228
13717,24961.90415,3360.67895
13718,25064.71859,3551.46389
13719,25146.03931,3702.36455
13720,25175.61213,3757.24058
13721,25213.84687,3828.18988
13722,25258.51075,3911.06923
13723,25296.78167,3982.08567
13724,25331.87631,4047.20812
13725,25365.92877,4110.39668
13726,25415.29222,4201.99667
13727,25452.96043,4271.8947
13728,24801.12801,3139.43489
13729,24855.84202,3328.19614
13730,24877.69361,3403.5833
13731,24930.97024,3587.38565
13732,24978.62641,3751.79759
13733,25003.54131,3837.75307
13734,25025.73479,3914.31971
13735,25079.14527,4098.58384
13736,25099.92698,4170.27993
13737,25120.41656,4240.96822
13738,25171.04253,4214.04365
13739,25264.73941,4164.21254
13740,24689.51172,3391.23218
13741,24703.1051,3431.42492
13742,24650.41307,3442.74816
13743,24602.46719,3026.71207
13744,23981.43294,3212.33879
13745,24003.96277,3236.18973
13746,24101.24025,3258.89693
13747,24134.90869,3299.08176
13748,24154.27849,3283.63983
13749,24193.03851,3368.86721
13750,24488.6015,3716.48368
13751,24415.89124,3637.26829
13752,24299.29145,3496.83693
13753,24527.25693,3712.23503
13754,24670.6196,3662.41368
13755,24698.71873,3652.64868
13756,24710.32807,3799.18585
13757,24996.06582,3569.90246
13758,25043.60632,3732.54669
13759,25079.33402,3802.28942
13760,25115.72018,3873.31753
13761,25161.52361,3962.72873
13762,25198.41383,4034.7408
13763,25231.95937,4100.22383
13764,25312.05231,4256.57033
13765,25348.41816,4327.55879
13766,25106.00061,3992.30264
13767,25075.64927,3891.74582
13768,25129.30042,4071.73638
13769,25150.35684,4143.52195
13770,25218.46634,4306.04082
13771,25255.15674,4377.21632
13772,25085.26767,4259.00884
13773,25032.95014,4285.86149
13774,25169.38084,4422.88816
13775,25132.68207,4351.38725
13776,25004.08386,4120.59107
13777,24986.65819,4125.7001
13778,24968.40103,4131.05291
13779,24992.46758,4145.79946
13780,24981.0923,4106.44316
13781,25069.97739,4384.53358
13782,25070.06472,4384.7663
13783,25106.95715,4456.12598
13784,25394.07253,4350.32326
13785,24843.45388,3955.63067
13786,24865.83268,3960.17613
13787,24875.93044,3968.35801
13788,24887.28876,3994.72417
13789,24887.28876,4004.19108
13790,24880.00167,4020.12096
13791,24870.07291,4030.86223
13792,25303.80077,4689.2218
13793,25368.23112,4655.3014
13794,25391.99031,4642.79299
13795,25582.25308,4542.62609
13796,25682.06546,4490.07825
13797,25715.3746,4472.54212
13798,25798.58816,4428.73299
13799,25910.67431,4369.72343
13800,26016.30377,4314.1131
13801,26036.43085,4303.51687
13802,25721.85018,4564.47125
13803,25773.12886,4660.35666
13804,25799.97348,4710.5531
13805,25894.35888,4887.04327
13806,25946.69605,4984.90795
13807,25962.84426,5015.1033
13808,26012.62301,5108.18401
13809,26077.95512,5230.34777
13810,26035.72465,5254.91206
13811,25957.11937,5300.63456
13812,25869.97002,5351.32692
13813,25779.61573,5400.81469
13814,25765.18923,5408.7162
13815,25675.5631,5457.80515
13816,25708.33834,4256.87034
13817,25837.71581,4503.24376
13818,25877.86468,4579.69922
13819,25887.32213,4597.70902
13820,25900.67394,4623.13487
13821,25947.42657,4712.16588
13822,25954.09524,4441.74475
13823,26010.25328,4534.8928
13824,26047.31351,4596.36376
13825,25981.66195,4630.4437
13826,25960.77381,4591.57477
13827,25972.69995,4584.87114
13828,25994.12827,4624.74258
13829,25960.85103,4561.27161
13830,26115.25596,4478.82561
13831,26059.51325,4386.03815
13832,25932.27695,4172.93651
13833,25896.43417,4167.16291
13834,26078.59192,4375.95631
13835,25755.749,4546.55792
13836,25617.42381,4619.65383
13837,25430.56205,4718.3982
13838,25357.11568,4576.55012
13839,25958.17999,4169.06941
13840,26116.67617,4441.39113
13841,26153.2628,4461.87318
13842,26196.57253,4507.00216
13843,25774.76168,4951.00281
13844,25663.23043,4719.969
13845,25663.17713,4719.85859
13846,25645.9439,4682.11594
13847,25784.6366,4649.69563
13848,25794.07102,4637.21011
13849,25797.49805,4623.09378
13850,25806.02128,4607.07014
13851,25816.44245,4596.55043
13852,25829.26239,4587.8116
13853,25844.45956,4582.04228
13854,25443.83217,4743.98953
13855,25415.84678,4689.87242
13856,25160.6723,4676.91287
13857,25163.83107,4682.83021
13858,25170.22157,4694.80159
13859,25197.26575,4745.46365
13860,25222.84957,4793.38998
13861,25245.06294,4835.00245
13862,25267.61975,4877.25828
13863,25290.21826,4919.59223
13864,25324.81843,4984.40898
13865,25483.91473,5282.4452
13866,25526.59208,5362.39299
13867,25328.65481,4737.20753
13868,25337.25019,4753.80264
13869,25394.37574,4864.09499
13870,25582.26807,5226.85892
13871,25558.62318,5240.22228
13872,25208.02898,4651.97218
13873,25242.1539,4720.30022
13874,25178.10872,4816.4811
13875,25246.67514,4781.09341
13876,25352.35366,4751.51682
13877,25361.47599,4750.13621
13878,25481.50078,4817.67298
13879,25519.76694,4892.52529
13880,25666.67601,5179.89367
13881,25708.73023,5262.15579
13882,25754.50569,5351.69703
13883,25818.53249,5476.93964
13884,25392.97,4702.29185
13885,25376.68761,4711.1313
13886,25341.91541,4730.00857
13887,25364.38899,4687.16727
13888,25246.1883,4943.0523
13889,26054.12387,4964.31459
13890,26085.6992,5023.29306
13891,26093.46448,5031.91656
13892,26160.72179,5106.60715
13893,26193.73337,5164.6841
13894,26219.81827,5210.575
13895,26257.54473,5276.94681
13896,26354.82125,5398.74661
13897,26443.08255,5490.19144
13898,26517.1578,5566.93855
13899,25728.32557,4975.83644
13900,25823.67,4924.84706
13901,25873.30897,5022.66309
13902,25825.81862,5047.09525
13903,25777.96481,5071.7144
13904,25843.60843,5081.44706
13905,25908.3832,5206.52592
13906,26012.68953,5407.9395
13907,26138.48261,5340.64269
13908,26185.03258,5315.73938
13909,26124.67106,5203.85281
13910,26282.26368,5114.47412
13911,26364.25613,5067.97209
13912,26433.03758,5028.96267
13913,26488.29695,4997.62231
13914,26232.85603,5512.61263
13915,26284.5908,5606.88523
13916,26070.89558,5320.38338
13917,26189.77058,5227.65444
13918,26260.76645,4959.06396
13919,26301.80488,5002.25105
13920,25963.31495,5154.70221
13921,25920.54968,5071.78735
13922,25680.86604,5421.17014
13923,26165.75725,4963.71412
13924,25624.17134,5309.66881
13925,25603.47864,5320.84952
13926,25425.04626,5417.26039
13927,25464.44696,5511.0082
13928,25485.32671,5500.82953
13929,25589.46221,5450.06451
13930,25601.04189,5448.7137
13931,25613.03728,5453.73163
13932,25621.96403,5464.88258
13933,25626.70638,5473.80336
13934,25633.98809,5475.93789
13935,25644.28003,5475.93789
13936,25651.26774,5471.96294
13937,25653.38175,5470.76039
13938,25655.07915,5527.68992
13939,25665.12497,5534.54762
13940,25677.57625,5537.58764
13941,25687.76357,5537.58764
13942,25696.8406,5540.21908
13943,25694.63691,5534.37651
13944,25693.37405,5531.0283
13945,25682.96405,5518.38133
13946,25668.4409,5510.33093
13947,25664.01584,5504.2081
13948,25651.96859,5480.97727
13949,25650.1214,5457.21867
13950,25474.18426,5488.09308
13951,25478.49011,5498.06175
13952,25383.95919,5432.46327
13953,25382.04112,5428.59085
13954,25346.43373,5356.70241
13955,25280.62219,5393.86128
13956,25066.77405,4957.13974
13957,25099.39987,5020.10728
13958,25132.58139,5084.14731
13959,25316.44676,5463.28196
13960,25333.41364,5496.16032
13961,25352.86468,5533.85246
13962,25392.9031,5611.43873
13963,25420.58126,5665.07333
13964,25440.25173,5703.19068
13965,25480.12657,5780.45996
13966,25512.13153,5842.47903
13967,24948.77715,5458.26226
13968,25041.63516,5467.41152
13969,25232.75039,5486.24202
13970,25274.74071,5490.3793
13971,25202.7247,5433.18996
13972,25149.17519,5338.57397
13973,25040.41795,5137.04028
13974,25004.12868,5069.79409
13975,24874.41594,4829.42858
13976,24684.24027,4929.60208
13977,24766.3597,4886.34633
13978,24820.72713,4857.70872
13979,24934.25432,4797.90919
13980,24973.08348,4777.45624
13981,24984.08292,4776.50318
13982,24991.4936,4790.48698
13983,24873.86743,5137.72928
13984,24892.58875,5127.96555
13985,25146.54188,4995.52129
13986,24909.4755,5207.7031
13987,24963.58233,5178.50446
13988,24970.16103,5326.95691
13989,25012.4256,5303.17399
13990,24922.00145,5415.72715
13991,24934.67675,5412.86904
13992,24944.03703,5403.83989
13993,24835.15233,5017.835
13994,24865.88711,5076.76691
